StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,DistributionChannel,UserLanguage,Consent2,Q1,Q2,Q3,Q4_1,Q5_1,Q6a,Q6b,Q6b_5_TEXT,Q7,Q8,Q8_5_TEXT,Q9,Q9_5_TEXT,Q10,Q10_5_TEXT,Q11,Q11_5_TEXT,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_5_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19,Q20,Q21,Q22a_1,Q22a_2,Q22a_3,Q22b,Q23,Q23_5_TEXT,Q24,Q25,Q26,Q27,Q27_4_TEXT,Q28,Q29,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q33a_1,Q33a_2,Q33a_3,Q33a_4,Q33a_5,Q33a_6,Q80_1,Q80_2,Q80_3,Q80_4,Q80_5,Q80_6,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35a,Q35b,Q35c,Q35d,Q35e,Q35f,Q35g,Q35h,Q35i,Q35j,Q35k,Q35l,Q36,Q36_7_TEXT,Q38,Q38_4_TEXT,Q39,Q40,Q40_12_TEXT,Q41,Q42,Q43,Q44,Q45,Q46,Q48,Social,Private,Public,Control,yob,gender,FSA,PR,FED2013,CSD,PCtype,FEDENAME,CSDNAME,CSDTYPE,LANDAREA,pop_2021,pop_density,geo_good
2022-05-26T10:28:34Z,2022-05-26T10:36:13Z,100,458,1,2022-05-26T10:36:13Z,anonymous,EN,1,3,3,Jstin tredeau out,6,6,1,3,,1,3,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,0,55,77,35,NA,52,41,37,2,4,3,4,3,3,3,3,2,1,3,1,2,3,3,3,3,3,,1,1,1,1,,2,2000,2,9,6,6,8,2,1,5,6,3,4,2,7,3,6,9,3,1,1,5,6,3,6,6,3,7,6,2,25,25,50,50,50,4,8,9,7,7,6,Its a rural area,,,Less homeless,,Less space,,Na,,Na,,,1,,1,,7,1,,3,76523,NA,1,2,2,2,NA,1,NA,NA,1984,1,P0M,35,35069,3552013,2,Nickel Belt,Markstay-Warren,MU,505.924,2708,5.352582601339332,1
2022-05-19T16:54:23Z,2022-05-19T17:00:20Z,100,356,1,2022-05-19T17:00:21Z,anonymous,EN,1,2,2,Taxes and cost of living,8,8,1,4,,1,4,,NA,,NA,,NA,,NA,NA,NA,1,1,NA,NA,new blue,40,50,36,81,52,41,29,37,4,4,4,4,4,4,4,2,3,2,3,3,2,2,2,2,2,4,,2,1,2,1,,2,2000,2,8,6,5,4,3,2,8,7,7,8,9,8,8,7,8,8,11,6,5,5,4,7,9,8,7,8,8,75,50,75,75,75,3,3,3,3,7,7,Ruins trhe view and brings traffic,,Ruins trhe view and brings traffic,,Ruins trhe view and brings traffic,,Ruins trhe view and brings traffic,,,More in line with existing footprint,,More in line with existing footprint,1,,1,,10,1,,1,69000,NA,1,1,5,1,NA,1,NA,NA,1968,1,K4A,35,35076,3506008,1,Orléans,Ottawa,CV,2788.1967,1017449,364.91292023980947,1
2022-05-18T17:33:17Z,2022-05-18T17:52:53Z,100,1175,1,2022-05-18T17:52:54Z,anonymous,EN,1,3,3,Affordable housing,6,4,1,3,,1,2,,NA,,NA,,NA,,1,NA,1,NA,NA,NA,NA,,7,67,4,NA,62,NA,NA,NA,3,3,3,3,3,3,3,1,1,3,2,1,1,4,1,4,2,3,,1,1,2,1,,2,2000,2,NA,5,2,2,2,2,3,3,11,11,6,3,11,6,11,1,1,11,4,1,5,11,1,11,11,11,12,50,25,25,NA,25,3,11,11,11,1,1,We need more single homes,,,Help ease the housing crisis,,Renters need help,,It would help house ppl,We need more apartments to house ppl,,We need more apartments for ppl,,4,,2,,6,2,,2,10000,NA,1,1,2,4,NA,NA,1,NA,1954,2,P0M,35,35069,3553005,2,Nickel Belt,Greater Sudbury / Grand Sudbury,CV,3186.2598,166004,52.09995744854202,1
2022-05-20T19:09:47Z,2022-05-20T19:28:09Z,100,1101,1,2022-05-20T19:28:09Z,anonymous,EN,1,2,2,Housing,5,10,1,3,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,0,0,100,7,NA,NA,100,NA,2,2,2,2,2,2,2,3,2,3,3,3,3,3,4,4,4,2,,1,2,3,2,,2,1000,2,11,4,1,1,1,1,12,12,12,12,12,12,12,12,11,11,11,11,12,11,5,12,12,11,8,12,11,100,100,100,75,50,11,11,11,11,11,11,,People who don’t want to rent high rise buildings can rent these buildings,,15 storey tower building would be a house of many keeping in mind that they would have low rent,,I like condominiums which are not high rise,,So that many families can accommodate there,,For people who like to live in house,,For affordable purposes,4,,2,,7,10,,2,20000,NA,1,1,5,6,NA,1,NA,NA,1968,2,M1J,35,35095,3520005,1,Scarborough--Guildwood,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-21T09:01:57Z,2022-05-21T09:16:12Z,100,854,1,2022-05-21T09:16:12Z,anonymous,EN,1,1,1,The high cost of living,10,10,1,2,,1,2,,NA,,NA,,NA,,1,NA,1,1,NA,NA,NA,,35,100,0,18,100,38,0,10,3,3,3,3,3,3,3,2,3,3,3,2,3,1,1,1,1,3,,1,1,3,1,,2,600,2,9,4,2,1,1,1,11,10,8,9,10,10,10,10,10,11,11,11,10,11,11,10,9,11,11,9,11,100,50,75,0,0,10,10,11,11,10,10,,There is a cap on rentals,,It will be more affordable,,It could accommodate our growing population,,It could accommodate our growing population,,There is more privacy,,It is better for those who could afford,3,,2,,9,2,,1,18000,NA,6,2,1,6,NA,1,NA,NA,1966,2,M1V,35,35096,3520005,1,Scarborough North,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-19T15:59:11Z,2022-05-19T16:07:39Z,100,508,1,2022-05-19T16:07:40Z,anonymous,EN,1,1,1,AFORDABLE HOUSING,8,8,1,2,,1,2,,NA,,NA,,NA,,NA,NA,1,NA,NA,NA,NA,,31,77,16,30,90,18,6,42,3,1,4,3,3,3,3,3,2,2,3,2,3,1,1,1,1,3,,1,1,1,2,,2,1200,2,11,11,11,3,3,3,11,6,9,6,10,2,10,1,4,11,11,8,11,11,11,1,2,10,10,10,7,25,100,25,25,100,11,11,11,11,10,10,,GOES WELL WITH THE NEIGHBOURHOODS,,ON OUTSKIRTS WOULD WORK - NEED LOTS OF HOYSING IN OUR AREA,,GOES WELL WITH THE NEIGHBOURHOODS,,CAN BE EITHER RENTA OR PURCHASE,,YOUNG FANILIEIS NEED A HOME,,YOUND FAMILIES NEED A HOME,1,,2,,9,4,,3,75000,NA,1,1,2,6,NA,NA,1,NA,1954,2,N4X,35,35083,3531016,1,Perth--Wellington,St. Marys,T,12.4384,7386,593.8062773347054,1
2022-05-26T07:32:09Z,2022-05-26T08:28:38Z,100,3389,1,2022-05-26T08:28:39Z,anonymous,EN,1,2,2,,5,5,1,1,,1,6,,NA,,NA,,6,,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,3,2,2,2,2,1,,2,2,2,1,,2,1500,2,11,10,9,5,3,1,6,1,1,4,6,6,6,11,6,8,8,11,6,6,6,12,12,9,12,10,9,50,50,50,100,50,11,11,11,11,11,11,,Yes,,Yes,,Hope for more affordable housing,,Hope for more affordable housing,,Like houses,,More affordable housing,6,,2,,7,1,,2,68000,NA,6,1,1,1,NA,1,NA,NA,1964,2,L5M,35,35063,3521005,1,Mississauga--Streetsville,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-22T21:20:44Z,2022-05-22T21:29:36Z,100,532,1,2022-05-22T21:29:36Z,anonymous,EN,1,2,2,Tax,5,6,1,2,,3,NA,,6,,NA,,6,,NA,NA,1,NA,NA,NA,NA,,23,42,0,NA,32,9,0,NA,1,1,4,3,1,3,3,2,2,3,2,2,2,3,3,2,3,6,,NA,2,2,1,,1,2800,2,11,11,11,11,11,8,4,8,4,7,7,6,6,6,5,6,5,8,12,6,4,3,6,5,7,11,1,100,100,100,50,50,6,4,7,7,8,8,,,Na,,,Na,,Na,,Na,,Na,1,,1,,9,1,,1,180000,NA,1,1,3,2,1,NA,NA,NA,1985,1,L3P,35,35056,3519036,1,Markham--Unionville,Markham,CY,210.9319,338503,1604.7975673665292,1
2022-05-26T11:06:46Z,2022-05-26T11:36:16Z,100,1769,1,2022-05-26T11:36:16Z,anonymous,EN,1,2,2,crime,0,0,2,NA,,3,NA,,1,,NA,,NA,,NA,1,1,NA,NA,NA,NA,,48,0,0,81,0,37,0,0,1,1,4,1,1,1,1,2,3,3,2,1,2,3,3,3,2,1,,2,2,5,1,,2,210,2,11,11,7,4,1,1,12,12,12,9,12,12,8,9,11,12,9,11,12,9,12,12,12,12,8,10,10,50,25,25,50,100,11,9,11,9,11,11,,They aren't very big,,Don't like it,,Not very big,,don't like it,,it's just a house,,"it doesn't matter, it's just a house",6,,2,,7,7,,1,70000,NA,1,2,2,3,NA,NA,1,NA,1975,2,P4N,35,35107,3556027,1,Timmins--James Bay,Timmins,CY,2955.3264,41145,13.92232005236376,1
2022-05-26T16:09:22Z,2022-05-26T16:17:02Z,100,459,1,2022-05-26T16:17:02Z,anonymous,EN,1,2,2,That I'm not clear on what I'm getting,3,4,1,3,,2,3,,NA,,NA,,NA,,NA,NA,NA,1,NA,NA,NA,,68,54,78,20,49,53,49,49,3,2,4,3,2,3,1,3,2,2,3,2,2,2,2,2,1,2,,2,1,2,2,,2,150,2,11,10,9,8,7,6,6,6,6,5,5,7,7,7,5,6,7,5,5,6,7,6,7,6,5,5,7,50,50,25,75,50,6,7,5,6,7,6,,,,Because it may be helpful,Because it may be detrimental,,,,,Because it may be beneficial,,,2,,1,,5,6,,1,80000,NA,6,2,5,1,NA,1,NA,NA,1999,1,M1N,35,35098,3520005,1,Scarborough Southwest,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-25T08:29:23Z,2022-05-25T08:48:03Z,100,1119,1,2022-05-25T08:48:04Z,anonymous,EN,1,2,2,Nothing,8,8,2,NA,,1,1,,NA,,NA,,NA,,NA,NA,NA,NA,NA,1,NA,,100,58,62,89,67,74,60,85,1,1,1,1,1,4,2,3,3,2,3,2,3,1,1,1,1,1,,2,1,3,2,,2,2000,2,11,10,8,6,5,4,10,9,11,11,9,11,11,11,8,6,1,1,1,11,9,8,9,8,8,7,7,100,100,75,75,75,11,10,9,9,7,10,,Because itis good for public,,Same idea,,Same idea,,Same idea,,Dont know,,Dont know,3,,1,,9,2,,1,30000,NA,6,2,4,1,NA,1,NA,NA,1998,1,M1J,35,35098,3520005,1,Scarborough Southwest,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-21T11:07:40Z,2022-05-21T11:20:00Z,100,739,1,2022-05-21T11:20:00Z,anonymous,EN,1,2,2,Inflation,8,9,1,1,,1,6,,NA,,NA,,6,,NA,NA,NA,NA,NA,NA,1,,54,50,35,32,32,48,44,47,1,1,1,1,1,1,1,3,3,3,3,3,3,2,3,2,2,6,,NA,2,2,1,,2,2600,1,11,11,11,11,11,11,9,9,8,8,7,11,9,8,9,9,11,11,11,10,11,11,11,10,9,11,10,75,25,25,50,25,11,11,11,11,11,11,,More houses,,More houses,,Affordable houses,,Affordable houses,,More houses,,More houses,6,,2,,9,7,,1,91000,NA,1,1,7,3,NA,NA,1,NA,1981,2,N2T,35,35112,3530016,1,Waterloo,Waterloo,CY,64.056,121436,1895.7786936430623,1
2022-05-19T14:55:15Z,2022-05-19T15:22:09Z,100,1614,1,2022-05-19T15:22:10Z,anonymous,EN,1,2,2,cost of living,2,5,1,3,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,50,26,65,77,8,51,71,71,4,4,2,4,2,2,2,2,2,2,3,3,3,3,3,3,3,4,,3,1,2,2,,2,540,2,3,2,1,1,1,1,8,4,12,12,5,4,7,8,5,8,6,10,12,8,4,12,12,7,9,9,8,75,75,50,50,25,8,8,8,8,9,9,,I'm not opposed to increasing the number of available housing units,,I'm not opposed to increasing the number of available housing units,,I'm not opposed to increasing the number of available housing units,,I'm not opposed to increasing the number of available housing units,,there seems to be a shortage of such housing,,there seems to be a shortage of such housing,6,,1,,7,4,,1,21000,NA,6,2,1,3,NA,NA,1,NA,1958,1,L8P,35,35035,3525005,1,Hamilton Centre,Hamilton,C,1118.3101,569353,509.11907171365084,1
2022-05-26T14:11:03Z,2022-05-26T14:38:51Z,100,1668,1,2022-05-26T14:38:52Z,anonymous,EN,1,1,2,Gas price,5,7,1,1,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,27,20,69,50,18,60,77,37,2,1,2,2,2,2,2,3,3,3,3,3,3,3,3,2,1,2,,2,1,3,1,,1,2000,1,10,9,6,5,3,1,7,7,7,7,7,7,7,5,6,6,7,5,8,7,7,7,5,7,6,7,7,50,50,75,75,75,7,9,6,6,7,8,,Because its needed very much,,It can accomodate more people,,,,,,It will be good for bigger families,,It will be necessary for medium sized families,2,,1,,9,1,,1,120000,NA,1,2,2,3,NA,NA,NA,1,1993,1,M5N,35,35024,3520005,1,Eglinton--Lawrence,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T09:22:57Z,2022-05-26T09:27:26Z,100,268,1,2022-05-26T09:27:26Z,anonymous,EN,1,2,2,Taxes,8,10,1,2,,1,2,,NA,,NA,,NA,,1,NA,1,1,NA,NA,NA,,NA,79,NA,NA,63,NA,NA,NA,3,3,3,3,3,3,3,1,1,1,1,1,3,4,3,4,3,3,,1,2,2,1,,1,6000,2,9,7,4,5,3,1,9,5,6,5,5,7,8,6,6,7,6,3,10,5,8,9,9,2,3,2,7,100,100,100,100,25,5,6,10,6,6,6,Looks too much like the city,,,,,No,,,,,,,4,,2,,9,1,,2,42000,NA,2,2,3,6,1,NA,NA,NA,2002,2,L3Z,35,35119,3543014,1,York--Simcoe,Bradford West Gwillimbury,T,200.6757,42880,213.6780885777401,1
2022-05-19T16:39:21Z,2022-05-19T16:57:30Z,100,1089,1,2022-05-19T16:57:32Z,anonymous,EN,1,2,2,routing out corruption in government,3,3,1,2,,2,6,,NA,,NA,,6,,NA,NA,NA,NA,NA,1,NA,,0,0,NA,0,0,0,0,NA,3,3,3,3,3,3,3,2,1,2,2,2,3,4,4,4,4,6,,NA,1,2,2,,2,1500,2,10,9,8,3,1,1,11,1,1,11,12,11,4,12,11,1,1,11,6,6,6,12,1,3,11,11,1,100,50,100,100,50,9,6,9,6,11,11,,I think that is a reasonable size,,,,I think that is a reasonable size,,,,It supports the kind of neighbourhood I want to live in,,It supports the kind of neighbourhood I want to live in,1,,2,,5,3,,2,50000,NA,3,2,1,1,NA,1,NA,NA,1964,2,L6T,35,35008,3521010,1,Brampton Centre,Brampton,CY,265.8874,656480,2469.01507931553,1
2022-05-26T08:06:48Z,2022-05-26T08:13:58Z,100,430,1,2022-05-26T08:13:59Z,anonymous,EN,1,2,1,health,6,6,1,2,,1,2,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,69,83,74,46,72,70,68,53,3,2,1,2,1,3,1,2,2,3,2,2,2,2,2,2,2,3,,2,1,2,1,,1,1200,2,10,8,9,4,2,1,9,7,9,9,7,9,6,7,6,8,5,7,9,7,7,7,9,10,8,7,6,75,75,50,75,75,9,9,7,9,6,9,,ok to rent,,good for economy,,actially no,,not supporting,,,,betyer,6,,2,,6,1,,2,130000,NA,5,2,3,3,NA,NA,NA,1,1962,2,M1J,35,35094,3520005,1,Scarborough Centre,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T08:23:07Z,2022-05-26T08:35:33Z,100,746,1,2022-05-26T08:35:34Z,anonymous,EN,1,1,1,elder care,1,2,1,2,,1,3,,NA,,NA,,NA,,NA,NA,1,NA,NA,NA,NA,,39,43,67,61,58,51,71,49,1,2,4,1,2,2,2,3,2,2,3,2,2,2,1,1,1,4,,2,2,1,1,,2,400,2,11,11,11,9,7,5,4,8,3,4,3,4,5,2,4,10,6,8,2,11,2,4,2,10,9,11,11,50,75,0,100,75,11,11,11,11,6,9,,higher density is needed,,higher density is good,,higher density,,higher density,,,,increased density,2,,1,,7,4,,1,170000,NA,1,1,2,2,NA,1,NA,NA,1962,1,L6T,35,35008,3521010,1,Brampton Centre,Brampton,CY,265.8874,656480,2469.01507931553,1
2022-05-21T06:13:46Z,2022-05-21T06:21:22Z,100,455,1,2022-05-21T06:21:23Z,anonymous,EN,1,2,2,economy,8,9,1,2,,1,2,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,1,,2,100,4,4,100,4,6,5,3,3,3,3,3,3,3,2,2,3,3,2,2,4,1,2,1,3,,1,2,1,1,,2,2500,2,11,11,11,11,11,11,11,11,12,11,11,11,11,12,11,12,11,11,6,11,11,3,9,11,8,8,11,100,100,100,50,50,8,6,8,6,11,11,,we need housing,,,,we need housing,,,,we need housing,,we need housing,5,,1,,5,1,,3,160000,NA,1,2,2,1,NA,NA,1,NA,1965,1,L3Z,35,35119,3543014,1,York--Simcoe,Bradford West Gwillimbury,T,200.6757,42880,213.6780885777401,1
2022-05-20T17:15:46Z,2022-05-20T17:30:52Z,100,906,1,2022-05-20T17:30:52Z,anonymous,EN,1,3,3,N/A,0,NA,1,1,,2,6,,NA,,NA,,6,,NA,NA,NA,NA,NA,1,NA,,NA,NA,NA,NA,3,NA,49,NA,1,1,4,1,1,3,3,3,2,3,3,3,3,2,2,2,3,6,,NA,2,4,1,,1,1000,2,11,6,1,1,1,1,1,1,6,1,12,6,6,1,1,11,12,12,11,11,1,12,12,12,11,11,11,0,100,NA,100,100,12,12,12,12,11,12,,,,,,,,,,Because they are away from neighbours,,,1,,2,,5,6,,1,18000,NA,2,2,4,1,NA,1,NA,NA,1994,2,L7A,35,35012,3521010,1,Brampton West,Brampton,CY,265.8874,656480,2469.01507931553,1
2022-05-26T09:26:07Z,2022-05-26T09:42:57Z,100,1009,1,2022-05-26T09:42:57Z,anonymous,EN,1,2,2,Childcare costs,9,7,1,1,,2,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,92,NA,100,50,NA,NA,0,NA,2,2,2,2,2,1,2,3,2,1,3,2,3,2,2,2,2,2,,2,1,2,1,,2,2000,2,11,11,11,11,10,9,3,4,1,3,2,5,9,9,1,9,7,7,4,8,11,1,7,7,11,4,10,25,50,NA,50,50,4,1,4,1,10,9,"Small town, already has several apt buildings on the street, better spots in town for additional multi level units",,"Town is small, too large of building",,"Small town, already has several apt buildings on the street, better spots in town for additional multi level units",,"Town is small, too large of building",,,"Increase housing availability, neighborhood is mostly single set schedule houses",,Increase housing availability,2,,2,,9,5,,2,120000,NA,1,1,3,1,NA,1,NA,NA,1988,2,K4R,35,35031,3502048,1,Glengarry--Prescott--Russell,Russell,TP,198.7812,19598,98.5908124108316,1
2022-05-26T09:22:16Z,2022-05-26T10:24:14Z,100,3718,1,2022-05-26T10:24:15Z,anonymous,EN,1,2,2,climate change,5,1,1,4,,4,NA,,NA,,NA,,NA,,NA,NA,1,NA,NA,NA,NA,,22,50,21,47,50,50,50,50,1,1,4,3,1,3,1,2,3,2,2,2,2,2,2,1,2,4,,2,1,1,1,,2,300,2,11,11,11,11,11,11,10,9,1,12,12,12,12,12,9,6,11,11,11,6,1,12,12,9,6,11,12,100,100,100,50,100,11,7,11,7,1,1,,"higher density housing, good building height",,"highest density housing, building too high",,"higher density housing, good building height",,"highest density housing, building too high",that would encroach on the current green spaces with minimal housing space gain,,that would encroach on the current green spaces with minimal housing space gain,,2,,1,,10,1,,2,230000,NA,1,2,2,1,NA,NA,NA,1,1972,1,L5N,35,35063,3521005,1,Mississauga--Streetsville,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-21T10:01:24Z,2022-05-21T10:17:16Z,100,951,1,2022-05-21T10:17:16Z,anonymous,EN,1,1,1,Cost of living while on a pension.,10,10,1,1,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,100,4,100,56,9,92,92,56,2,1,4,1,1,1,1,2,3,3,3,3,3,1,2,1,2,1,,2,2,1,1,,2,50,2,11,11,8,6,4,3,11,3,3,3,3,4,11,10,3,10,11,11,2,9,2,2,8,9,11,11,10,75,50,0,100,100,1,1,1,1,11,11,There is no room for it.,,Same reason as above.,,Same reason as above.,,Same reason as above.,,,That is what already exists in our neighbourhood.,,Same as above.,1,,1,,6,4,,2,85000,NA,1,NA,2,2,1,NA,NA,NA,1951,1,K1C,35,35076,3506008,1,Orléans,Ottawa,CV,2788.1967,1017449,364.91292023980947,1
2022-05-19T16:34:37Z,2022-05-19T17:28:23Z,100,3226,1,2022-05-19T17:28:26Z,anonymous,EN,1,2,2,White supremacy and racism threatening Canadian values of diversity and upholding  human rights.,8,8,1,2,,2,1,,NA,,NA,,NA,,NA,NA,NA,NA,NA,1,NA,,60,50,60,60,60,76,61,71,1,4,4,1,2,3,2,3,2,3,3,3,3,2,3,2,2,2,,2,2,2,1,,2,1200,2,10,8,4,3,2,1,10,11,9,9,11,9,11,3,6,11,9,11,10,5,2,9,9,10,11,11,2,25,100,50,75,75,6,2,9,9,9,7,,,I prefer not to have too many rental units closeby because it will negatively impact  our neighbourhood s there wil be residents moving in and out more frequently andnot have neighbors who are strongly committed to improve conditions in our community.,,,,,I trust condominiums have owners who will take care to maintain value of their property with professional management board largely unit owners themselves and unlike rental buildings that get run down fairly quickly and get renters who do not take care of the property which they don't own but merely rent fir a season or two.,,At the current high prices of single detached houses I can be assured that the occupants of this home are respectable persons who will take proper care of their property and will be likely to become good neighbor.,,Same reason as I said above for welcoming single detached house.,5,,2,,10,4,,1,24000,NA,1,2,2,3,1,NA,NA,NA,1948,2,N1S,35,35016,3530010,1,Cambridge,Cambridge,CY,112.994,138479,1225.5429491831426,1
2022-05-22T11:01:59Z,2022-05-22T11:25:01Z,100,1381,1,2022-05-22T11:25:01Z,anonymous,EN,1,2,2,Climate.  Change,6,7,1,3,,1,3,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,43,55,78,62,51,42,76,68,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,,2,1,5,1,,2,NA,2,9,9,9,9,7,7,9,9,8,8,7,9,9,8,7,9,9,10,8,9,8,6,9,8,9,8,9,50,50,25,75,75,9,8,9,8,9,9,,No,,,,,,,,,, That is what is there,4,,2,,9,4,,2,53000,NA,3,1,1,3,1,NA,NA,NA,1940,2,N2A,35,35047,3530013,1,Kitchener South--Hespeler,Kitchener,CY,136.8149,256885,1877.6098217372523,1
2022-05-26T11:15:12Z,2022-05-26T11:23:45Z,100,513,1,2022-05-26T11:23:46Z,anonymous,EN,1,2,2,Climate change,5,5,1,1,,2,6,,NA,,NA,,6,,NA,NA,NA,NA,NA,NA,1,,62,53,59,52,61,53,NA,NA,1,2,2,2,2,2,1,3,3,2,3,2,3,2,3,1,2,NA,,NA,1,2,1,,1,100,2,4,4,4,4,2,2,5,4,5,6,4,3,4,4,3,4,4,4,3,4,1,6,7,5,5,4,8,50,50,75,50,50,6,4,5,3,3,9,,,There aren’t a lot of tall buildings in my area,,This is manageable,,There aren’t a lot of tall buildings in my area,,Not much space for detached housing,,,There is space for this,4,,2,,9,1,,2,120000,NA,2,2,2,2,NA,NA,NA,1,1992,2,L4C,35,35087,3519038,1,Richmond Hill,Richmond Hill,T,100.7897,202022,2004.3913217322802,1
2022-05-19T17:07:33Z,2022-05-19T17:35:02Z,100,1648,1,2022-05-19T17:35:02Z,anonymous,EN,1,2,2,Inflation,7,10,1,1,,1,1,,NA,,NA,,NA,,NA,NA,NA,1,NA,NA,NA,,66,67,60,51,72,74,29,56,1,1,1,1,3,1,1,2,2,2,3,2,3,2,1,2,1,1,,3,1,2,1,,2,1000,2,10,9,8,6,6,3,10,7,5,6,7,9,8,8,10,9,6,11,6,9,10,7,9,9,8,7,8,75,75,25,25,25,8,6,8,3,9,9,,It's a compromise. Higher density to accommodate demand but not too large,,,,Same as above,I live in a small waterfront community and that's too large,,,It will fit in. No reason to oppose,,Slightly more affordable and slightly more housing,5,,2,,9,4,,2,55000,NA,3,1,1,5,NA,NA,NA,1,1960,2,L9M,35,35100,3543072,1,Simcoe North,Penetanguishene,T,25.4227,10077,396.37804009802267,1
2022-05-26T11:07:57Z,2022-05-26T11:23:04Z,100,906,1,2022-05-26T11:23:04Z,anonymous,EN,1,2,2,The economy and taxes,7,9,1,2,,5,NA,,NA,,2,,NA,,1,NA,1,1,NA,NA,NA,,0,73,0,0,70,0,0,0,3,3,3,3,3,3,3,2,1,3,1,1,1,4,2,3,2,3,,2,2,2,1,,2,300,2,11,11,11,10,9,8,3,11,11,11,10,5,NA,3,6,2,1,1,10,2,12,11,12,7,2,12,1,100,100,100,0,0,8,4,11,9,11,11,,"This is entirely a question of a builder's plan and choice. Not mine. Free markets will determine the housing structure in my neighborhood (or it should, without gvt interferance)","Unlikely anyway, but should be determined my free market",,,Free market,,Free market,,Consistent with existing housing in the neighborhood,,Consistent with existing housing in the neighborhood,4,,1,,9,3,,1,49000,NA,6,2,1,1,1,NA,NA,NA,1968,1,M4G,35,35021,3520005,1,Don Valley West,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-24T09:52:54Z,2022-05-24T09:58:10Z,100,316,1,2022-05-24T09:58:11Z,anonymous,EN,1,2,2,nothing specific,8,7,1,4,,3,NA,,1,,NA,,NA,,NA,NA,1,NA,NA,NA,NA,,52,70,57,72,94,22,96,58,3,2,3,3,2,1,2,2,3,2,3,2,2,2,3,2,3,4,,1,1,2,1,,1,700,1,9,8,7,7,8,7,7,7,5,8,7,8,3,6,7,5,7,8,7,8,6,9,5,8,9,6,9,50,50,100,75,50,10,7,8,4,7,7,,it will help us,,no clue,,more people can live,more houses,,,more houses,,more houses,1,,1,,8,1,,2,80000,NA,2,2,2,3,NA,NA,1,NA,1998,1,L5A,35,35059,3521005,1,Mississauga East--Cooksville,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-26T10:53:44Z,2022-05-26T11:16:58Z,100,1394,1,2022-05-26T11:16:59Z,anonymous,EN,1,3,4,"Environment, housing, mental health, protecting abortion rights",9,9,1,4,,1,4,,NA,,NA,,NA,,NA,1,1,NA,NA,NA,NA,,51,NA,NA,100,11,54,NA,100,4,4,4,4,1,3,4,3,3,2,3,2,3,2,2,3,2,4,,1,2,2,2,,2,1700,2,11,7,3,1,1,1,11,9,1,3,12,12,11,3,7,11,11,11,11,11,1,1,12,1,11,11,11,NA,100,50,100,100,11,11,11,11,1,1,,"I live in condensed Urban Toronto, there's no space anyways",,"I live in condensed Urban Toronto, there's no space anyways",,"I live in condensed Urban Toronto, there's no space anyways",,"I live in condensed Urban Toronto, there's no space anyways",They're no longer a possibility with our continued population growth.,,They're no longer a possibility with our continued population growth.,,7,"The green party, we need environmentally conscious buildings to support our overall well-being and the community.",3,,5,5,,1,29000,NA,2,2,2,2,1,NA,NA,NA,1993,3,M5V,35,35101,3520005,1,Spadina--Fort York,Toronto,C,631.0983,2794356,4427.766641108049,1
