DA2021,DA2021_intersect
35180175,35180769
35180175,35180770
35180175,35180771
35180175,35180772
35180175,35180773
35180175,35180774
35180175,35180796
35180175,35180799
35180175,35180801
35180175,35181015
35180175,35181016
35180175,35181017
35180175,35181019
35180177,35180171
35180177,35180172
35180177,35180175
35180177,35180179
35180177,35180180
35180177,35180181
35180177,35180199
35180177,35180213
35180177,35180771
35180177,35180772
35180177,35180773
35180177,35180774
35180177,35180796
35180179,35180171
35180179,35180172
35180179,35180175
35180179,35180177
35180179,35180180
35180179,35180181
35180179,35180182
35180179,35180184
35180179,35180195
35180179,35180199
35180179,35180771
35180179,35180773
35180179,35180774
35180179,35180783
35180179,35180784
35180179,35180796
35180180,35180156
35180180,35180158
35180180,35180160
35180180,35180161
35180180,35180169
35180180,35180170
35180180,35180171
35180180,35180172
35180180,35180173
35180180,35180174
35180180,35180175
35180180,35180177
35180180,35180179
35180180,35180181
35180180,35180182
35180180,35180183
35180180,35180184
35180180,35180195
35180180,35180199
35180180,35180771
35180180,35180773
35180180,35180774
35180180,35180782
35180180,35180783
35180180,35180784
35180180,35180796
35180180,35180799
35180181,35180155
35180181,35180156
35180181,35180158
35180181,35180160
35180181,35180171
35180181,35180172
35180181,35180177
35180181,35180179
35180181,35180180
35180181,35180182
35180181,35180183
35180181,35180184
35180181,35180185
35180181,35180186
35180181,35180187
35180181,35180193
35180181,35180194
35180181,35180195
35180181,35180196
35180181,35180197
35180181,35180198
35180181,35180199
35180181,35180200
35180181,35180202
35180181,35180203
35180181,35180204
35180181,35180213
35180181,35180331
35180181,35180772
35180181,35180773
35180181,35180774
35180181,35180782
35180181,35180783
35180181,35180784
35180181,35180796
35180182,35180155
35180182,35180156
35180182,35180157
35180182,35180158
35180182,35180160
35180182,35180171
35180182,35180172
35180182,35180179
35180182,35180180
35180182,35180181
35180182,35180183
35180182,35180184
35180182,35180185
35180182,35180186
35180182,35180187
35180182,35180193
35180182,35180194
35180182,35180195
35180182,35180199
35180182,35180774
35180182,35180782
35180182,35180783
35180182,35180784
35180182,35180796
35180183,35180155
35180183,35180156
35180183,35180157
35180183,35180180
35180183,35180181
35180183,35180182
35180183,35180184
35180183,35180185
35180183,35180186
35180183,35180187
35180183,35180193
35180183,35180194
35180183,35180195
35180183,35180782
35180183,35180783
35180184,35180114
35180184,35180115
35180184,35180153
35180184,35180154
35180184,35180155
35180184,35180156
35180184,35180157
35180184,35180179
35180184,35180180
35180184,35180181
35180184,35180182
35180184,35180183
35180184,35180185
35180184,35180186
35180184,35180187
35180184,35180188
35180184,35180189
35180184,35180190
35180184,35180191
35180184,35180192
35180184,35180193
35180184,35180194
35180184,35180195
35180184,35180196
35180184,35180197
35180184,35180198
35180184,35180199
35180184,35180202
35180184,35180203
35180184,35180204
35180184,35180331
35180184,35180638
35180184,35180774
35180184,35180775
35180184,35180776
35180184,35180782
35180184,35180783
35180185,35180114
35180185,35180115
35180185,35180153
35180185,35180154
35180185,35180155
35180185,35180156
35180185,35180181
35180185,35180182
35180185,35180183
35180185,35180184
35180185,35180186
35180185,35180187
35180185,35180188
35180185,35180189
35180185,35180190
35180185,35180191
35180185,35180193
35180185,35180194
35180185,35180195
35180185,35180775
35180185,35180776
35180186,35180114
35180186,35180115
35180186,35180153
35180186,35180154
35180186,35180155
35180186,35180156
35180186,35180181
35180186,35180182
35180186,35180183
35180186,35180184
35180186,35180185
35180186,35180187
35180186,35180188
35180186,35180189
35180186,35180190
35180186,35180191
35180186,35180192
35180186,35180193
35180186,35180194
35180186,35180195
35180186,35180775
35180186,35180776
35180187,35180107
35180187,35180113
35180187,35180114
35180187,35180115
35180187,35180116
35180187,35180118
35180187,35180151
35180187,35180152
35180187,35180153
35180187,35180154
35180187,35180155
35180187,35180156
35180187,35180157
35180187,35180181
35180187,35180182
35180187,35180183
35180187,35180184
35180187,35180185
35180187,35180186
35180187,35180188
35180187,35180189
35180187,35180190
35180187,35180191
35180187,35180192
35180187,35180193
35180187,35180194
35180187,35180195
35180187,35180638
35180187,35180639
35180187,35180775
35180187,35180776
35180187,35180777
35180187,35180782
35180187,35180810
35180188,35180114
35180188,35180115
35180188,35180153
35180188,35180154
35180188,35180155
35180188,35180156
35180188,35180184
35180188,35180185
35180188,35180186
35180188,35180187
35180188,35180189
35180188,35180190
35180188,35180191
35180188,35180192
35180188,35180193
35180188,35180194
35180188,35180775
35180188,35180776
35180189,35180112
35180189,35180113
35180189,35180114
35180189,35180115
35180189,35180153
35180189,35180154
35180189,35180155
35180189,35180156
35180189,35180184
35180189,35180185
35180189,35180186
35180189,35180187
35180189,35180188
35180189,35180190
35180189,35180191
35180189,35180192
35180189,35180193
35180189,35180194
35180189,35180331
35180189,35180775
35180189,35180776
35180190,35180112
35180190,35180113
35180190,35180114
35180190,35180115
35180190,35180153
35180190,35180154
35180190,35180155
35180190,35180156
35180190,35180184
35180190,35180185
35180190,35180186
35180190,35180187
35180190,35180188
35180190,35180189
35180190,35180191
35180190,35180192
35180190,35180193
35180190,35180194
35180190,35180195
35180190,35180204
35180190,35180331
35180190,35180775
35180190,35180776
35180191,35180107
35180191,35180112
35180191,35180113
35180191,35180114
35180191,35180115
35180191,35180153
35180191,35180154
35180191,35180155
35180191,35180156
35180191,35180184
35180191,35180185
35180191,35180186
35180191,35180187
35180191,35180188
35180191,35180189
35180191,35180190
35180191,35180192
35180191,35180193
35180191,35180194
35180191,35180331
35180191,35180775
35180191,35180776
35180191,35180810
35180192,35180109
35180192,35180112
35180192,35180113
35180192,35180114
35180192,35180184
35180192,35180186
35180192,35180187
35180192,35180188
35180192,35180189
35180192,35180190
35180192,35180191
35180192,35180193
35180192,35180194
35180192,35180195
35180192,35180204
35180192,35180316
35180192,35180317
35180192,35180318
35180192,35180330
35180192,35180331
35180192,35180810
35180193,35180112
35180193,35180113
35180193,35180155
35180193,35180156
35180193,35180181
35180193,35180182
35180193,35180183
35180193,35180184
35180193,35180185
35180193,35180186
35180193,35180187
35180193,35180188
35180193,35180189
35180193,35180190
35180193,35180191
35180193,35180192
35180193,35180194
35180193,35180195
35180193,35180196
35180193,35180197
35180193,35180198
35180193,35180199
35180193,35180202
35180193,35180203
35180193,35180204
35180193,35180205
35180193,35180206
35180193,35180314
35180193,35180315
35180193,35180316
35180193,35180317
35180193,35180330
35180193,35180331
35180194,35180155
35180194,35180156
35180194,35180181
35180194,35180182
35180194,35180183
35180194,35180184
35180194,35180185
35180194,35180186
35180194,35180187
35180194,35180188
35180194,35180189
35180194,35180190
35180194,35180191
35180194,35180192
35180194,35180193
35180194,35180195
35180194,35180204
35180194,35180331
35180195,35180112
35180195,35180155
35180195,35180156
35180195,35180179
35180195,35180180
35180195,35180181
35180195,35180182
35180195,35180183
35180195,35180184
35180195,35180185
35180195,35180186
35180195,35180187
35180195,35180190
35180195,35180192
35180195,35180193
35180195,35180194
35180195,35180196
35180195,35180197
35180195,35180198
35180195,35180199
35180195,35180200
35180195,35180201
35180195,35180202
35180195,35180203
35180195,35180204
35180195,35180205
35180195,35180206
35180195,35180213
35180195,35180314
35180195,35180315
35180195,35180316
35180195,35180317
35180195,35180330
35180195,35180331
35180195,35180772
35180195,35180773
35180195,35180774
35180195,35180783
35180196,35180181
35180196,35180184
35180196,35180193
35180196,35180195
35180196,35180197
35180196,35180198
35180196,35180199
35180196,35180200
35180196,35180201
35180196,35180202
35180196,35180203
35180196,35180204
35180196,35180213
35180196,35180331
35180196,35180772
35180196,35180773
35180196,35180774
35180197,35180181
35180197,35180184
35180197,35180193
35180197,35180195
35180197,35180196
35180197,35180198
35180197,35180199
35180197,35180200
35180197,35180201
35180197,35180202
35180197,35180203
35180197,35180204
35180197,35180213
35180197,35180331
35180197,35180772
35180197,35180773
35180197,35180774
35180198,35180181
35180198,35180184
35180198,35180193
35180198,35180195
35180198,35180196
35180198,35180197
35180198,35180199
35180198,35180200
35180198,35180201
35180198,35180202
35180198,35180203
35180198,35180204
35180198,35180205
35180198,35180211
35180198,35180213
35180198,35180331
35180198,35180772
35180198,35180773
35180198,35180774
35180199,35180175
35180199,35180177
35180199,35180179
35180199,35180180
35180199,35180181
35180199,35180182
35180199,35180184
35180199,35180193
35180199,35180195
35180199,35180196
35180199,35180197
35180199,35180198
35180199,35180200
35180199,35180201
35180199,35180202
35180199,35180203
35180199,35180204
35180199,35180210
35180199,35180211
35180199,35180212
35180199,35180213
35180199,35180214
35180199,35180215
35180199,35180216
35180199,35180217
35180199,35180331
35180199,35180339
35180199,35180769
35180199,35180770
35180199,35180771
35180199,35180772
35180199,35180773
35180199,35180774
35180199,35180783
35180199,35180796
35180200,35180181
35180200,35180195
35180200,35180196
35180200,35180197
35180200,35180198
35180200,35180199
35180200,35180201
35180200,35180202
35180200,35180203
35180200,35180204
35180200,35180205
35180200,35180207
35180200,35180209
35180200,35180210
35180200,35180211
35180200,35180212
35180200,35180213
35180200,35180214
35180200,35180215
35180200,35180216
35180200,35180217
35180200,35180339
35180200,35180772
35180200,35180773
35180200,35180774
35180201,35180195
35180201,35180196
35180201,35180197
35180201,35180198
35180201,35180199
35180201,35180200
35180201,35180202
35180201,35180203
35180201,35180204
35180201,35180205
35180201,35180206
35180201,35180207
35180201,35180209
35180201,35180210
35180201,35180211
35180201,35180212
35180201,35180213
35180201,35180214
35180201,35180215
35180201,35180216
35180201,35180217
35180201,35180339
35180201,35180772
35180201,35180773
35180202,35180181
35180202,35180184
35180202,35180193
35180202,35180195
35180202,35180196
35180202,35180197
35180202,35180198
35180202,35180199
35180202,35180200
35180202,35180201
35180202,35180203
35180202,35180204
35180202,35180205
35180202,35180206
35180202,35180207
35180202,35180211
35180202,35180213
35180202,35180314
35180202,35180315
35180202,35180316
35180202,35180331
35180203,35180181
35180203,35180184
35180203,35180193
35180203,35180195
35180203,35180196
35180203,35180197
35180203,35180198
35180203,35180199
35180203,35180200
35180203,35180201
35180203,35180202
35180203,35180204
35180203,35180205
35180203,35180206
35180203,35180314
35180203,35180315
35180203,35180316
35180203,35180331
35180204,35180112
35180204,35180181
35180204,35180184
35180204,35180190
35180204,35180192
35180204,35180193
35180204,35180194
35180204,35180195
35180204,35180196
35180204,35180197
35180204,35180198
35180204,35180199
35180204,35180200
35180204,35180201
35180204,35180202
35180204,35180203
35180204,35180205
35180204,35180206
35180204,35180207
35180204,35180211
35180204,35180312
35180204,35180314
35180204,35180315
35180204,35180316
35180204,35180317
35180204,35180319
35180204,35180324
35180204,35180326
35180204,35180330
35180204,35180331
35180205,35180193
35180205,35180195
35180205,35180198
35180205,35180200
35180205,35180201
35180205,35180202
35180205,35180203
35180205,35180204
35180205,35180206
35180205,35180207
35180205,35180208
35180205,35180209
35180205,35180210
35180205,35180211
35180205,35180212
35180205,35180213
35180205,35180312
35180205,35180313
35180205,35180314
35180205,35180315
35180205,35180316
35180205,35180331
35180206,35180193
35180206,35180195
35180206,35180201
35180206,35180202
35180206,35180203
35180206,35180204
35180206,35180205
35180206,35180207
35180206,35180208
35180206,35180209
35180206,35180210
35180206,35180211
35180206,35180309
35180206,35180310
35180206,35180311
35180206,35180312
35180206,35180313
35180206,35180314
35180206,35180315
35180206,35180316
35180206,35180326
35180206,35180331
35180206,35180836
35180206,35181102
35180206,35181111
35180206,35181112
35180206,35181126
35180207,35180200
35180207,35180201
35180207,35180202
35180207,35180204
35180207,35180205
35180207,35180206
35180207,35180208
35180207,35180209
35180207,35180210
35180207,35180211
35180207,35180212
35180207,35180213
35180207,35180214
35180207,35180309
35180207,35180310
35180207,35180311
35180207,35180312
35180207,35180313
35180207,35180314
35180207,35180315
35180207,35180316
35180207,35180326
35180207,35180336
35180207,35180337
35180207,35180338
35180207,35180339
35180207,35180836
35180207,35181102
35180207,35181111
35180207,35181112
35180207,35181126
35180208,35180205
35180208,35180206
35180208,35180207
35180208,35180209
35180208,35180210
35180208,35180211
35180208,35180212
35180208,35180213
35180208,35180214
35180208,35180309
35180208,35180312
35180208,35180313
35180208,35180314
35180208,35180336
